"AB_POSTCODE","AB_ADDRESS","UPRN","PARENT_UPRN","CLASS","CLASS_DESC"
"NE426DS","14 LITTLE BUILDINGS OVINGTON PRUDHOE",200000921161,NA,"RD03","Semi-Detached"
"NE426AT","8-9 CASTLE VIEW OVINGHAM PRUDHOE",200000921289,NA,"RD04","Terraced"
"NE426AG","THE STABLES MAIN ROAD OVINGHAM PRUDHOE",200000921330,NA,"RD04","Terraced"
"NE418BN","13 THOMAS CLOSE WYLAM",10093518974,NA,"RD02","Detached"
"NE437UU","OAK STEADING NEWTON B 6309 MOWDEN HALL CROSS ROADS TO WELTON STOCKSFIELD",10023734290,NA,"RD04","Terraced"
"NE426DS","LITTLE SANCTUARY LITTLE BUILDINGS OVINGTON PRUDHOE",10090299323,NA,"RD04","Terraced"
"NE437UZ","ORCHARD HOUSE LAKER HALL FARM C 246 AYDON JUNCTION TO WELTON NEWTON STOCKSFIELD",10000843535,10000843531,"CH02","Holiday Let/Accomodation/Short-Term Let Other Than CH01"
"NE418BF","10 FORSTER GARDENS WYLAM",10093518995,NA,"RD04","Terraced"
"NE418AW","CINTRA HOUSE OVINGHAM ROAD WYLAM",10093680359,NA,"RD","Dwelling"
"NE150NQ","5 CROFT TERRACE HORSLEY NEWCASTLE UPON TYNE",100110642572,NA,"RD04","Terraced"
"NE426BT","22 BEWICK LANE OVINGHAM PRUDHOE",100110642991,NA,"RD04","Terraced"
"NE426BS","4 BURNSIDE CLOSE OVINGHAM PRUDHOE",100110643289,NA,"RD04","Terraced"
"NE426DX","23 GREEN RISING OVINGTON PRUDHOE",100110644389,NA,"RD04","Terraced"
"NE426DX","24 GREEN RISING OVINGTON PRUDHOE",100110644390,NA,"RD04","Terraced"
"NE426BP","5 NUNNYKIRK CLOSE OVINGHAM PRUDHOE",100110645214,NA,"RD02","Detached"
"NE426AZ","42 PIPER ROAD OVINGHAM PRUDHOE",100110645691,NA,"RD04","Terraced"
"NE426BB","22 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646812,NA,"RD04","Terraced"
"NE418EH","7 BELL ROAD WYLAM",100110648100,NA,"RD04","Terraced"
"NE418DE","1 DENECROFT WYLAM",100110648317,NA,"RD02","Detached"
"NE418EJ","3 HACKWORTH GARDENS WYLAM",100110648361,NA,"RD03","Semi-Detached"
"NE418JT","9 HAGG BANK COTTAGES HAGG BANK WYLAM",100110648383,NA,"RD04","Terraced"
"NE418EF","7 HEDLEY ROAD WYLAM",100110648392,NA,"RD04","Terraced"
"NE418EL","9 JACKSON ROAD WYLAM",100110648414,NA,"RD03","Semi-Detached"
"NE418LA","4 STEPHENSON COURT WYLAM",100110648463,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418DZ","22 STEPHENSON TERRACE WYLAM",100110648499,NA,"RD04","Terraced"
"NE426AL","THE OLD POLICE HOUSE HORSLEY ROAD OVINGHAM PRUDHOE",100110726180,NA,"RD02","Detached"
"NE418HT","ROSEMOUNT ELM BANK ROAD WYLAM",100110726897,NA,"RD03","Semi-Detached"
"NE418DN","WORMALD HOUSE MAIN ROAD WYLAM",100110726973,NA,"RD03","Semi-Detached"
"NE418HX","LINDORES WYLAM WOOD ROAD WYLAM",100110727024,NA,"RD04","Terraced"
"NE418EL","23 JACKSON ROAD WYLAM",100110764293,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418JU","WARRENFORD HAGG BANK WYLAM",100110764298,NA,"RD03","Semi-Detached"
"NE426AQ","2 WEST END COTTAGES WEST ROAD OVINGHAM PRUDHOE",100110764508,100110815891,"RD04","Terraced"
"NE150PB","6 CHERRYTREE GARDENS HORSLEY NEWCASTLE UPON TYNE",100110642565,NA,"RD03","Semi-Detached"
"NE150NW","3 HILL CROFT HORSLEY NEWCASTLE UPON TYNE",100110642593,NA,"RD04","Terraced"
"NE150AF","2 STONECROFT HORSLEY NEWCASTLE UPON TYNE",100110642676,NA,"RD02","Detached"
"NE426BT","24 BEWICK LANE OVINGHAM PRUDHOE",100110642993,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426EL","6 SPRINGFIELD CLOSE OVINGTON PRUDHOE",100110646160,NA,"RD02","Detached"
"NE426AS","3 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646828,NA,"RD04","Terraced"
"NE426AS","20 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646845,NA,"RD04","Terraced"
"NE426AS","37 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646862,NA,"RD03","Semi-Detached"
"NE426AS","50 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646875,NA,"RD04","Terraced"
"NE418EH","12 BELL ROAD WYLAM",100110648105,NA,"RD04","Terraced"
"NE418EU","29 BLUEBELL CLOSE WYLAM",100110648168,NA,"RD03","Semi-Detached"
"NE418HD","9 SWINDALE COTTAGES WYLAM",100110648513,NA,"RD04","Terraced"
"NE418EX","20 TYNEDALE CLOSE WYLAM",100110648573,NA,"RD04","Terraced"
"NE426BR","9 HAWTHORN GARDENS OVINGHAM PRUDHOE",10094012124,NA,"RD03","Semi-Detached"
"NE150NQ","3 CROFT TERRACE HORSLEY NEWCASTLE UPON TYNE",100110642570,NA,"RD04","Terraced"
"NE426BT","43 BEWICK LANE OVINGHAM PRUDHOE",100110643012,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426BT","51 BEWICK LANE OVINGHAM PRUDHOE",100110643020,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426DY","10 BURNSIDE OVINGTON PRUDHOE",100110643286,NA,"RD03","Semi-Detached"
"NE426AP","45 DENE GARTH OVINGHAM PRUDHOE",100110644009,NA,"RD04","Terraced"
"NE426AL","8 HORSLEY ROAD OVINGHAM PRUDHOE",100110644704,NA,"RD04","Terraced"
"NE426AX","12 PIPER ROAD OVINGHAM PRUDHOE",100110645661,NA,"RD02","Detached"
"NE426AX","15 PIPER ROAD OVINGHAM PRUDHOE",100110645664,NA,"RD02","Detached"
"NE426EL","5 SPRINGFIELD CLOSE OVINGTON PRUDHOE",100110646159,NA,"RD02","Detached"
"NE426AS","46 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646871,NA,"RD04","Terraced"
"NE418EH","16 BELL ROAD WYLAM",100110648108,NA,"RD04","Terraced"
"NE418EZ","112 DENE ROAD WYLAM",100110648276,NA,"RD04","Terraced"
"NE418DE","7 DENECROFT WYLAM",100110648323,NA,"RD02","Detached"
"NE418EE","16 FALCON TERRACE WYLAM",100110648342,NA,"RD04","Terraced"
"NE418AH","6 LABURNUM TERRACE WYLAM",100110648433,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418EX","15 TYNEDALE CLOSE WYLAM",100110648568,NA,"RD04","Terraced"
"NE418DH","22 WOODCROFT ROAD WYLAM",100110648620,NA,"RD03","Semi-Detached"
"NE418EP","FLORIST HALL MAIN ROAD WYLAM",100110726960,NA,"RD02","Detached"
"NE437AL","ALLENDALE ESTATES UNIT 2 BEARL FARM INDUSTRIAL UNITS B 6309 STOCKSFIELD TO MOWDEN HALL CROSS ROADS STOCKSFIELD",10023734303,10023734301,"CO01","Office / Work Studio"
"NE437TW","SYCAMORE COTTAGE NEWTON HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10091602418,10090299614,"RD02","Detached"
"NE418BB","OAKSTEAD 7 HOLEYN HALL ROAD WYLAM",100110726945,NA,"RD04","Terraced"
"NE418AF","CHERRY TREE HOUSE 2 CHERRY TREE LANE WYLAM",100110764327,NA,"RD04","Terraced"
"NE426HQ","2 MOUNT HULY FARM COTTAGES OVINGHAM PRUDHOE",200000921336,NA,"RD03","Semi-Detached"
"NE418DS","2 INGHAM TERRACE WYLAM",200000921697,NA,"RD04","Terraced"
"NE426DW","BURN HOUSE BURNSIDE OVINGTON PRUDHOE",200000924149,NA,"RD02","Detached"
"NE418BN","15 THOMAS CLOSE WYLAM",10093518972,NA,"RD02","Detached"
"NE437UL","ALLENDALE HOUSE U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10094013218,NA,"RD02","Detached"
"NE437AJ","5 BEARL FARM COTTAGES B 6309 STOCKSFIELD TO MOWDEN HALL CROSS ROADS STOCKSFIELD",10000843783,10000843778,"RD04","Terraced"
"NE426DH","OVINGTON HOUSE BARN C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000847395,NA,"RD03","Semi-Detached"
"NE437AQ","ENSPIRE WHEATON DESIGN ASSOCIATES LTD TO MOWDEN HALL CROSS ROADS STOCKSFIELD UNIT 4 SOUTH ACOMB BYWELL FARM B 6309 STOCKSFIELD",10000848672,10000020516,"CI03","Workshop / Light Industrial"
"NE426AB","4 THE HILL OVINGHAM PRUDHOE",200000921322,NA,"RD03","Semi-Detached"
"NE426DH","IVY COTTAGE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10023734227,NA,"RD03","Semi-Detached"
"NE150PD","1 HIGHCROFTS HORSLEY NEWCASTLE UPON TYNE",100110642581,NA,"RD04","Terraced"
"NE150NR","13 HORSLEY WOOD COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642608,NA,"RD04","Terraced"
"NE150NJ","1 SOUTH LEA HORSLEY NEWCASTLE UPON TYNE",100110642664,NA,"RD03","Semi-Detached"
"NE426BT","1 BEWICK LANE OVINGHAM PRUDHOE",100110642970,NA,"RD04","Terraced"
"NE426BT","8 BEWICK LANE OVINGHAM PRUDHOE",100110642977,NA,"RD04","Terraced"
"NE426BT","23 BEWICK LANE OVINGHAM PRUDHOE",100110642992,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426BE","1 DENE CLOSE OVINGHAM PRUDHOE",100110643946,NA,"RD04","Terraced"
"NE426DX","8 GREEN RISING OVINGTON PRUDHOE",100110644374,NA,"RD04","Terraced"
"NE426DX","21 GREEN RISING OVINGTON PRUDHOE",100110644387,NA,"RD04","Terraced"
"NE426AR","20 TYNE GARDENS OVINGHAM PRUDHOE",100110646465,NA,"RD04","Terraced"
"NE426AS","67 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646892,NA,"RD04","Terraced"
"NE426AS","68 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646893,NA,"RD04","Terraced"
"NE437TU","4 PEEPY FARM COTTAGES BYWELL STOCKSFIELD",100110647813,NA,"RD04","Terraced"
"NE418AX","6 ALGERNON TERRACE WYLAM",100110648074,NA,"RD04","Terraced"
"NE418HA","40 DENE ROAD WYLAM",100110648221,NA,"RD02","Detached"
"NE418HB","72 DENE ROAD WYLAM",100110648241,NA,"RD04","Terraced"
"NE418HB","75 DENE ROAD WYLAM",100110648244,NA,"RD02","Detached"
"NE418HB","80 DENE ROAD WYLAM",100110648249,NA,"RD04","Terraced"
"NE418DZ","16 STEPHENSON TERRACE WYLAM",100110648493,NA,"RD04","Terraced"
"NE418BS","4 THE ORCHARD WYLAM",100110648540,NA,"RD02","Detached"
"NE418DT","7 WEST VIEW WYLAM",100110648599,NA,"RD04","Terraced"
"NE418DH","42 WOODCROFT ROAD WYLAM",100110648638,NA,"RD03","Semi-Detached"
"NE418DH","RANMORE 49 WOODCROFT ROAD WYLAM",100110648644,NA,"RD03","Semi-Detached"
"NE426AL","BYWELL COTTAGE HORSLEY ROAD OVINGHAM PRUDHOE",100110726171,NA,"RD02","Detached"
"NE418AF","CHERRY TREE COTTAGE CHERRY TREE LANE WYLAM",100110726863,NA,"RD03","Semi-Detached"
"NE418HT","EVERSLEY ELM BANK ROAD WYLAM",100110726886,NA,"RD03","Semi-Detached"
"NE418JU","FAWCETTS COTTAGE HAGG BANK WYLAM",100110726917,NA,"RD03","Semi-Detached"
"NE418JU","VALLEY VIEW HAGG BANK WYLAM",100110726926,NA,"RD03","Semi-Detached"
"NE418HU","WICKERSLEY THE CRESCENT WYLAM",100110727002,NA,"RD03","Semi-Detached"
"NE418HX","MEADOWFIELD WYLAM WOOD ROAD WYLAM",100110727025,NA,"RD04","Terraced"
"NE418HZ","WYLAM WOOD FARM WYLAM WOOD ROAD WYLAM",100110727039,NA,"RD02","Detached"
"NE150NR","6 HORSLEY WOOD COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642601,NA,"RD04","Terraced"
"NE426AH","4 RIVER VIEW OVINGHAM PRUDHOE",100110645894,NA,"RD04","Terraced"
"NE426BD","3 WELBURN CLOSE OVINGHAM PRUDHOE",100110646546,NA,"RD04","Terraced"
"NE426AS","36 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646861,NA,"RD04","Terraced"
"NE418AF","3-4 3 CHERRY TREE LANE WYLAM",100110648180,NA,"RD04","Terraced"
"NE418EZ","21 DENE ROAD WYLAM",100110648202,NA,"RD04","Terraced"
"NE418EZ","25 DENE ROAD WYLAM",100110648206,NA,"RD04","Terraced"
"NE418HB","91 DENE ROAD WYLAM",100110648260,NA,"RD02","Detached"
"NE418EZ","129 DENE ROAD WYLAM",100110648293,NA,"RD04","Terraced"
"NE418EJ","11 HACKWORTH GARDENS WYLAM",100110648366,NA,"RD04","Terraced"
"NE418EF","15 HEDLEY ROAD WYLAM",100110648400,NA,"RD04","Terraced"
"NE418EL","25 JACKSON ROAD WYLAM",100110648421,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418EL","31 JACKSON ROAD WYLAM",100110648424,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418JS","3 RAILWAY COTTAGES HAGG BANK WYLAM",100110648455,NA,"RD04","Terraced"
"NE418EX","10 TYNEDALE CLOSE WYLAM",100110648563,NA,"RD04","Terraced"
"NE418EX","14 TYNEDALE CLOSE WYLAM",100110648567,NA,"RD04","Terraced"
"NE418ES","33 WOODVALE GARDENS WYLAM",100110648680,NA,"RD04","Terraced"
"NE426AH","FRONT ROW COTTAGE 2 RIVER VIEW OVINGHAM PRUDHOE",100110726207,NA,"RD04","Terraced"
"NE426AQ","THE OLD POST OFFICE WEST ROAD OVINGHAM PRUDHOE",100110726247,NA,"RD04","Terraced"
"NE418BD","WICKEN ACOMB DRIVE WYLAM",100110726856,NA,"RD03","Semi-Detached"
"NE418BD","WYCHWOOD ACOMB DRIVE WYLAM",100110726858,NA,"RD02","Detached"
"NE418HS","ESKDALE ELM BANK ROAD WYLAM",100110726885,NA,"RD03","Semi-Detached"
"NE426AL","CROFT GARDENS HORSLEY ROAD OVINGHAM PRUDHOE",100110764555,NA,"RD03","Semi-Detached"
"NE150NU","HIGH BARNS FARM B 6528 HIGH BARNS TO HORSLEY NEWCASTLE HORSLEY UPON TYNE",10000844681,NA,"RD02","Detached"
"NE437TL","2 SOUTH DRIVE MOWDEN HALL NEWTON STOCKSFIELD",200000921057,NA,"RD02","Detached"
"NE426AB","7 THE HILL OVINGHAM PRUDHOE",200000921268,NA,"RD03","Semi-Detached"
"NE426QH","22 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924135,NA,"RD02","Detached"
"NE426QH","25 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924138,NA,"RD02","Detached"
"NE426DH","EAST FARMHOUSE FARM HOUSE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",200000924150,NA,"RD02","Detached"
"NE418BL","RIFT FARM U 8209 U 9042 DENE TERRACE TO HEXHAM ROAD WYLAM",200000925083,NA,"RD02","Detached"
"NE150PB","1 CHERRYTREE GARDENS HORSLEY NEWCASTLE UPON TYNE",100110642560,NA,"RD03","Semi-Detached"
"NE150NJ","4 SOUTH LEA HORSLEY NEWCASTLE UPON TYNE",100110642667,NA,"RD03","Semi-Detached"
"NE150AF","9 STONECROFT HORSLEY NEWCASTLE UPON TYNE",100110642682,NA,"RD04","Terraced"
"NE426BT","18 BEWICK LANE OVINGHAM PRUDHOE",100110642987,NA,"RD04","Terraced"
"NE426AW","2 DENE GARTH OVINGHAM PRUDHOE",100110643966,NA,"RD04","Terraced"
"NE426AP","32 DENE GARTH OVINGHAM PRUDHOE",100110643996,NA,"RD04","Terraced"
"NE426DU","2 LEAZES VIEW OVINGTON PRUDHOE",100110644836,NA,"RD03","Semi-Detached"
"NE426BP","10 NUNNYKIRK CLOSE OVINGHAM PRUDHOE",100110645219,NA,"RD02","Detached"
"NE426AY","23 PIPER ROAD OVINGHAM PRUDHOE",100110645672,NA,"RD04","Terraced"
"NE426AZ","54 PIPER ROAD OVINGHAM PRUDHOE",100110645701,NA,"RD04","Terraced"
"NE426EH","18 SPRINGFIELD OVINGTON PRUDHOE",100110646126,NA,"RD02","Detached"
"NE426EQ","45 SPRINGFIELD OVINGTON PRUDHOE",100110646152,NA,"RD02","Detached"
"NE426BD","18 WELBURN CLOSE OVINGHAM PRUDHOE",100110646561,NA,"RD04","Terraced"
"NE426BA","6 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646796,NA,"RD04","Terraced"
"NE426AS","5 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646830,NA,"RD04","Terraced"
"NE426AS","25 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646850,NA,"RD04","Terraced"
"NE426AS","29 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646854,NA,"RD04","Terraced"
"NE426AS","45 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646870,NA,"RD04","Terraced"
"NE426AS","49 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646874,NA,"RD04","Terraced"
"NE418EZ","20 DENE ROAD WYLAM",100110648201,NA,"RD04","Terraced"
"NE418HA","105 DENE ROAD WYLAM",100110648274,NA,"RD02","Detached"
"NE418AY","2 DENE TERRACE EAST WYLAM",100110648306,NA,"RD04","Terraced"
"NE418DE","11 DENECROFT WYLAM",100110648326,NA,"RD02","Detached"
"NE418DZ","5 STEPHENSON TERRACE WYLAM",100110648482,NA,"RD04","Terraced"
"NE418EW","20 THE DENE WYLAM",100110648533,NA,"RD03","Semi-Detached"
"NE418EX","30 TYNEDALE CLOSE WYLAM",100110648583,NA,"RD04","Terraced"
"NE418JU","HOLMLEA HAGG BANK WYLAM",100110726920,NA,"RD04","Terraced"
"NE418BN","7 THOMAS CLOSE WYLAM",10093518981,NA,"RD02","Detached"
"NE150NW","5 HILL CROFT HORSLEY NEWCASTLE UPON TYNE",100110642595,NA,"RD04","Terraced"
"NE150NR","16 HORSLEY WOOD COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642611,NA,"RD04","Terraced"
"NE150AF","8 STONECROFT HORSLEY NEWCASTLE UPON TYNE",100110642681,NA,"RD04","Terraced"
"NE426BT","17 BEWICK LANE OVINGHAM PRUDHOE",100110642986,NA,"RD04","Terraced"
"NE426BT","37 BEWICK LANE OVINGHAM PRUDHOE",100110643006,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426BS","6 BURNSIDE CLOSE OVINGHAM PRUDHOE",100110643291,NA,"RD04","Terraced"
"NE426BS","7 BURNSIDE CLOSE OVINGHAM PRUDHOE",100110643292,NA,"RD03","Semi-Detached"
"NE426BE","13 DENE CLOSE OVINGHAM PRUDHOE",100110643958,NA,"RD04","Terraced"
"NE426DU","6 LEAZES VIEW OVINGTON PRUDHOE",100110644840,NA,"RD03","Semi-Detached"
"NE426EQ","33 SPRINGFIELD OVINGTON PRUDHOE",100110646141,NA,"RD02","Detached"
"NE426EQ","49 SPRINGFIELD OVINGTON PRUDHOE",100110646154,NA,"RD02","Detached"
"NE426BA","17 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646807,NA,"RD04","Terraced"
"NE426AS","6 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646831,NA,"RD03","Semi-Detached"
"NE426AS","34 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646859,NA,"RD04","Terraced"
"NE426AS","71 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646896,NA,"RD04","Terraced"
"NE418AR","1 BLACKETT COTTAGES WYLAM",100110648109,NA,"RD04","Terraced"
"NE418EU","10 BLUEBELL CLOSE WYLAM",100110648149,NA,"RD02","Detached"
"NE418AA","1 CHAPEL LANE WYLAM",100110648175,NA,"RD04","Terraced"
"NE418HB","63 DENE ROAD WYLAM",100110648232,NA,"RD02","Detached"
"NE418HB","97 DENE ROAD WYLAM",100110648266,NA,"RD02","Detached"
"NE418EE","23 FALCON TERRACE WYLAM",100110648349,NA,"RD04","Terraced"
"NE418EG","16 HEDLEY ROAD WYLAM",100110648401,NA,"RD04","Terraced"
"NE418DZ","20 STEPHENSON TERRACE WYLAM",100110648497,NA,"RD04","Terraced"
"NE418BW","3 STREET HOUSES WYLAM",100110648503,NA,"RD04","Terraced"
"NE418EX","23 TYNEDALE CLOSE WYLAM",100110648576,NA,"RD04","Terraced"
"NE418DQ","PRIORSDALE 55 WOODCROFT ROAD WYLAM",100110648646,NA,"RD02","Detached"
"NE418ES","14 WOODVALE GARDENS WYLAM",100110648661,NA,"RD04","Terraced"
"NE418ER","25 WOODVALE GARDENS WYLAM",100110648672,NA,"RD04","Terraced"
"NE426BG","RODSLEY HORSLEY ROAD OVINGHAM PRUDHOE",100110726182,NA,"RD02","Detached"
"NE418HS","THE HAVEN ELM BANK ROAD WYLAM",100110726903,NA,"RD03","Semi-Detached"
"NE418BQ","GARDEN COTTAGE HOLEYN HALL ROAD WYLAM",100110726937,NA,"RD02","Detached"
"NE418AW","WEST HOUSE OVINGHAM ROAD WYLAM",100110726980,NA,"RD04","Terraced"
"NE418HX","CRANFORD WYLAM WOOD ROAD WYLAM",100110727017,NA,"RD04","Terraced"
"NE418HZ","FAIRLAWN WYLAM WOOD ROAD WYLAM",100110727018,NA,"RD02","Detached"
"NE150NG","3 CROWN AND ANCHOR COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110761363,NA,"RD03","Semi-Detached"
"NE426BG","PEAT PLEAT HOW HORSLEY ROAD OVINGHAM PRUDHOE",100110764611,NA,"RD02","Detached"
"NE418EZ","130 DENE ROAD WYLAM",100110648294,NA,"RD04","Terraced"
"NE418JT","6 HAGG BANK COTTAGES HAGG BANK WYLAM",100110648375,NA,"RD04","Terraced"
"NE418EL","19 JACKSON ROAD WYLAM",100110648419,NA,"RD03","Semi-Detached"
"NE418LA","15 STEPHENSON COURT WYLAM",100110648474,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418BS","5 THE ORCHARD WYLAM",100110648541,NA,"RD02","Detached"
"NE418HU","WOODBURY THE CRESCENT WYLAM",100110727003,NA,"RD03","Semi-Detached"
"NE418HX","TALLAND HOUSE WYLAM WOOD ROAD WYLAM",100110727031,NA,"RD04","Terraced"
"NE426BS","THE BADGER CLUB THE HALL OLD SCHOOL HOUSE BURNSIDE CLOSE OVINGHAM PRUDHOE",100110764544,200000924146,"CC04","Public / Village Hall / Other Community Facility"
"NE426AL","2 THE CROFT HORSLEY ROAD OVINGHAM PRUDHOE",100110764559,100110815760,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE437TT","C 251 BYWELL TO SHAW HOUSE BYWELL E MOFFITT AND SON PEEPY FARM STOCKSFIELD",10000020829,NA,"RD03","Semi-Detached"
"NE437UL","EDGESGREEN EDGES GREEN U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843397,NA,"RD02","Detached"
"NE437UL","LOWLANDS TOWN FARM U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843412,10091603831,"RD04","Terraced"
"NE437UL","THE MAIN ROAD NEWTON OLD ORCHARD TOWN FARM U 8194 NEWTON STOCKSFIELD",10000843413,10091603831,"RD02","Detached"
"NE150NS","WILLOW CROFT WILLOWCROFT B 6528 HORSLEY MAIN ROAD THROUGH VILLAGE HORSLEY NEWCASTLE UPON TYNE",10000843836,NA,"RD02","Detached"
"NE437TZ","1 WEST COTTAGE STYFORD HIGH BARNS C 252 BYWELL TO HIGH BARNS JUNCTION STOCKSFIELD",10000844631,10000844627,"RD02","Detached"
"NE180LL","EAST DENESIDE MILITARY ROAD AT EAST WALL HOUSES EAST WALLHOUSES NEWCASTLE UPON TYNE",2920008790,NA,"RD03","Semi-Detached"
"NE426DE","OVINGHAM MIDDLE SCHOOL HOUSE C 254 OVINGTON TO OVINGHAM OVINGHAM PRUDHOE",10000020291,NA,"CB","Ancillary Building"
"NE426DG","THE ALDERS COTTAGE C 253 BYWELL TO OVINGTON JUNCTION OVINGTON PRUDHOE",10000843302,NA,"RD02","Detached"
"NE437UL","1 TOFTS COTTAGES U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843405,10014488500,"RD04","Terraced"
"NE437UR","EAST WING STELLING HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000844565,10000844557,"RD04","Terraced"
"NE180LJ","WELTON TOWN FARM B 6309 WELTON NEWCASTLE UPON TO WHITTLE DENE RESERVOIR WELTON TYNE",10000844845,NA,"RD02","Detached"
"NE437UU","STELLING FARM NEWTON B 6309 MOWDEN HALL CROSS ROADS TO WELTON STOCKSFIELD",10000844851,NA,"RD02","Detached"
"NE426EF","OVERDENE FARM OVERDENE ACCESS ROAD OVINGTON PRUDHOE",10000846592,NA,"RD02","Detached"
"NE418DH","53 WOODCROFT ROAD WYLAM",10000848284,NA,"RD03","Semi-Detached"
"NE437AJ","BENLOW COTTAGE B 6309 STOCKSFIELD TO MOWDEN HALL CROSS ROADS STOCKSFIELD",10000848669,NA,"RD02","Detached"
"NE418JA","1 WYLAM GRANGE STATION ROAD WYLAM",10094524324,100110764307,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426BE","17 DENE CLOSE OVINGHAM PRUDHOE",100110643962,NA,"RD04","Terraced"
"NE426DJ","2 DENE VIEW OVINGTON PRUDHOE",100110644072,NA,"RD03","Semi-Detached"
"NE426BD","12 A WELBURN CLOSE OVINGHAM PRUDHOE",100110646555,NA,"RD04","Terraced"
"NE426AS","22 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646847,NA,"RD04","Terraced"
"NE426AS","30 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646855,NA,"RD04","Terraced"
"NE426AS","53 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646878,NA,"RD03","Semi-Detached"
"NE426AS","60 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646885,NA,"RD04","Terraced"
"NE418AX","9 ALGERNON TERRACE WYLAM",100110648077,NA,"RD04","Terraced"
"NE418AX","17 ALGERNON TERRACE WYLAM",100110648085,NA,"RD04","Terraced"
"NE418AR","3 BLACKETT COTTAGES WYLAM",100110648111,NA,"RD04","Terraced"
"NE418EL","1 JACKSON ROAD WYLAM",100110648410,NA,"RD04","Terraced"
"NE418EQ","6 PARSON ROAD WYLAM",100110648445,NA,"RD04","Terraced"
"NE418DT","3 WEST VIEW WYLAM",100110648595,NA,"RD04","Terraced"
"NE426BW","THE OLD VICARAGE WEST ROAD OVINGHAM PRUDHOE",100110726250,NA,"RD03","Semi-Detached"
"NE418AB","ROSELEIGH MAIN ROAD WYLAM",100110726966,NA,"RD02","Detached"
"NE426AT","SUNNYSIDE 17 CASTLE VIEW OVINGHAM PRUDHOE",10014491651,NA,"RD02","Detached"
"NE426AU","30 CASTLE VIEW OVINGHAM PRUDHOE",10014491653,NA,"RD04","Terraced"
"NE418JA","14 WYLAM GRANGE STATION ROAD WYLAM",10094524337,100110764307,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426AZ","69 PIPER ROAD OVINGHAM PRUDHOE",10094012111,NA,"RD03","Semi-Detached"
"NE426DS","13 LITTLE BUILDINGS OVINGTON PRUDHOE",200000921159,NA,"RD04","Terraced"
